subject,text,item,present,response,correct
x1908x,Rugby,changed,1,1,1
x1908x,Rugby,win,1,1,1
x1908x,Rugby,landing,1,0,0
x1908x,Money,obtaining,0,1,0
x1908x,Money,london,1,1,1
x1908x,Money,savings,0,0,1
x1908x,Money,banks,1,1,1
x1908x,Money,market,1,1,1
x1908x,Money,sterling,0,0,1
x1908x,Money,uncertainty,1,0,0
x1908x,Money,amounts,1,1,1
x1908x,Money,settled,0,1,0
x1908x,Money,debt,0,1,0
x1908x,Money,services,0,0,1
x1908x,Money,raise,0,0,1
x1908x,Money,broadly,0,1,0
x1908x,Money,operational,1,0,0
x1908x,Money,selling,1,1,1
x1908x,Money,note,0,0,1
x1908x,Money,funds,1,1,1
x1908x,Money,banker,1,1,1
x1908x,Money,component,0,0,1
x1908x,Money,restore,1,0,0
x1908x,Money,foreign,0,1,0
x1908x,Money,target,1,0,0
x1908x,Money,lead,0,1,0
x1908x,Money,association,1,1,1
x5764x,Hepatitis,exposure,0,0,1
x5764x,Hepatitis,causes,1,1,1
x5764x,Hepatitis,handled,0,0,1
x5764x,Hepatitis,wastes,0,0,1
x5764x,Hepatitis,affecting,1,1,1
x5764x,Hepatitis,safer,0,0,1
x5764x,Hepatitis,death,1,1,1
x5764x,Hepatitis,statement,0,0,1
x5764x,Hepatitis,die,1,0,0
x5764x,Hepatitis,worldwide,1,1,1
x5764x,Hepatitis,care,0,1,0
x5764x,Hepatitis,incidents,0,1,0
x5764x,Hepatitis,prevalence,1,0,0
x5764x,Hepatitis,hazards,0,0,1
x5764x,Hepatitis,cell,1,0,0
x5764x,Hepatitis,prevent,1,1,1
x5764x,Hepatitis,cleanliness,0,0,1
x5764x,Hepatitis,hiv,1,1,1
x5764x,Hepatitis,aids,1,1,1
x5764x,Hepatitis,chronic,1,1,1
x5764x,Hepatitis,injuries,0,0,1
x5764x,Hepatitis,exposed,0,1,0
x5764x,Hepatitis,carriers,1,0,0
x5764x,Hepatitis,wear,0,0,1
x5764x,Crime,teenage,1,1,1
x5764x,Crime,believed,0,0,1
x5764x,Crime,defence,0,1,0
x5764x,Crime,belfast,1,1,1
x5764x,Crime,died,1,1,1
x5764x,Crime,wrong,0,0,1
x5764x,Crime,replied,0,0,1
x5764x,Crime,court,1,1,1
x5764x,Crime,blow,0,0,1
x5764x,Crime,evidence,0,0,1
x5764x,Crime,attack,1,1,1
x5764x,Crime,trial,1,1,1
x5764x,Crime,policeman,0,0,1
x5764x,Crime,ordered,1,0,0
x5764x,Crime,doctor,0,0,1
x5764x,Crime,appear,1,1,1
x5764x,Crime,morning,0,0,1
x5764x,Crime,road,1,1,1
x5764x,Crime,driver,1,0,0
x5764x,Crime,british,0,0,1
x5764x,Crime,itinerant,1,1,1
x5764x,Crime,witnessed,0,1,0
x5764x,Crime,continue,0,0,1
x5764x,Crime,events,1,0,0
x5764x,Marriage,hearts,0,0,1
x5764x,Marriage,personal,0,0,1
x5764x,Marriage,office,1,1,1
x5764x,Marriage,formally,1,1,1
x5764x,Marriage,fortune,1,1,1
x5764x,Marriage,courting,0,0,1
x5764x,Marriage,married,1,1,1
x5764x,Marriage,emotional,1,1,1
x5764x,Marriage,superseded,0,0,1
x5764x,Marriage,binding,1,1,1
x5764x,Marriage,comfort,0,0,1
x5764x,Marriage,unconscious,1,0,0
x5764x,Marriage,witnessed,0,0,1
x5764x,Marriage,covenant,1,1,1
x5764x,Marriage,partnership,0,0,1
x5764x,Marriage,couple,1,1,1
x5764x,Marriage,provision,0,0,1
x5764x,Marriage,differences,0,0,1
x5764x,Marriage,conquest,0,0,1
x5764x,Marriage,formed,1,1,1
x5764x,Marriage,individual,0,0,1
x5764x,Marriage,court,0,0,1
x5764x,Marriage,proper,1,0,0
x5764x,Marriage,registry,1,1,1
x5764x,Rugby,score,1,0,0
x5764x,Rugby,offside,0,0,1
x5764x,Rugby,disarray,1,0,0
x5764x,Rugby,metres,1,1,1
x5764x,Rugby,scoring,0,1,0
x5764x,Rugby,cover,0,0,1
x5764x,Rugby,detached,0,1,0
x5764x,Rugby,indebted,1,0,0
x5764x,Rugby,penalties,1,1,1
x5764x,Rugby,abundance,1,1,1
x5764x,Rugby,ensuing,0,0,1
x5764x,Rugby,changed,1,0,0
x5764x,Rugby,defeat,0,0,1
x5764x,Rugby,yards,0,0,1
x5764x,Rugby,drove,0,0,1
x5764x,Rugby,penalty,1,1,1
x5764x,Rugby,kicked,1,1,1
x5764x,Rugby,wide,0,0,1
x5764x,Rugby,club,0,0,1
x5764x,Rugby,landing,1,0,0
x5764x,Rugby,win,1,0,0
x5764x,Rugby,parity,0,0,1
x5764x,Rugby,punt,0,0,1
x5764x,Rugby,handled,1,0,0
x5764x,Money,sterling,0,0,1
x5764x,Money,selling,1,1,1
x5764x,Money,uncertainty,1,0,0
x5764x,Money,amounts,1,1,1
x5764x,Money,foreign,0,0,1
x5764x,Money,banker,1,1,1
x5764x,Money,operational,1,0,0
x5764x,Money,target,1,0,0
x5764x,Money,association,1,0,0
x5764x,Money,raise,0,0,1
x5764x,Money,lead,0,1,0
x5764x,Money,funds,1,1,1
x5764x,Money,debt,0,1,0
x5764x,Money,broadly,0,0,1
x5764x,Money,services,0,0,1
x5764x,Money,market,1,0,0
x5764x,Money,obtaining,0,1,0
x5764x,Money,restore,1,0,0
x5764x,Money,component,0,1,0
x5764x,Money,settled,0,1,0
x5764x,Money,savings,0,1,0
x5764x,Money,banks,1,1,1
x5764x,Money,note,0,1,0
x5764x,Money,london,1,0,0
x4547x,Money,association,1,1,1
x4547x,Money,obtaining,0,1,0
x4547x,Money,raise,0,0,1
x4547x,Money,settled,0,0,1
x4547x,Money,banks,1,1,1
x4547x,Money,banker,1,0,0
x4547x,Money,uncertainty,1,1,1
x4547x,Money,amounts,1,1,1
x4547x,Money,sterling,0,1,0
x4547x,Money,selling,1,1,1
x4547x,Money,savings,0,1,0
x4547x,Money,foreign,0,1,0
x4547x,Money,note,0,1,0
x4547x,Money,target,1,1,1
x4547x,Money,debt,0,1,0
x4547x,Money,restore,1,1,1
x4547x,Money,lead,0,0,1
x4547x,Money,london,1,1,1
x4547x,Money,broadly,0,0,1
x4547x,Money,funds,1,1,1
x4547x,Money,operational,1,1,1
x4547x,Money,market,1,1,1
x4547x,Money,component,0,0,1
x4547x,Money,services,0,0,1
x4547x,Marriage,married,1,1,1
x4547x,Marriage,differences,0,1,0
x4547x,Marriage,covenant,1,1,1
x4547x,Marriage,provision,0,0,1
x4547x,Marriage,personal,0,1,0
x4547x,Marriage,formed,1,0,0
x4547x,Marriage,fortune,1,1,1
x4547x,Marriage,hearts,0,0,1
x4547x,Marriage,witnessed,0,1,0
x4547x,Marriage,binding,1,1,1
x4547x,Marriage,proper,1,0,0
x4547x,Marriage,office,1,0,0
x4547x,Marriage,partnership,0,0,1
x4547x,Marriage,formally,1,1,1
x4547x,Marriage,registry,1,0,0
x4547x,Marriage,court,0,0,1
x4547x,Marriage,couple,1,1,1
x4547x,Marriage,superseded,0,0,1
x4547x,Marriage,unconscious,1,1,1
x4547x,Marriage,emotional,1,1,1
x4547x,Marriage,individual,0,0,1
x4547x,Marriage,courting,0,0,1
x4547x,Marriage,comfort,0,0,1
x4547x,Marriage,conquest,0,0,1
x4547x,Hepatitis,injuries,0,0,1
x4547x,Hepatitis,wear,0,0,1
x4547x,Hepatitis,hazards,0,1,0
x4547x,Hepatitis,cleanliness,0,0,1
x4547x,Hepatitis,hiv,1,1,1
x4547x,Hepatitis,death,1,1,1
x4547x,Hepatitis,die,1,0,0
x4547x,Hepatitis,statement,0,0,1
x4547x,Hepatitis,cell,1,0,0
x4547x,Hepatitis,worldwide,1,1,1
x4547x,Hepatitis,prevent,1,1,1
x4547x,Hepatitis,causes,1,1,1
x4547x,Hepatitis,prevalence,1,1,1
x4547x,Hepatitis,carriers,1,1,1
x4547x,Hepatitis,aids,1,0,0
x4547x,Hepatitis,incidents,0,1,0
x4547x,Hepatitis,affecting,1,1,1
x4547x,Hepatitis,chronic,1,1,1
x4547x,Hepatitis,exposure,0,0,1
x4547x,Hepatitis,wastes,0,0,1
x4547x,Hepatitis,safer,0,0,1
x4547x,Hepatitis,handled,0,1,0
x4547x,Hepatitis,exposed,0,1,0
x4547x,Hepatitis,care,0,1,0
x4861x,Marriage,fortune,1,1,1
x4861x,Marriage,formally,1,1,1
x4861x,Marriage,unconscious,1,1,1
x4861x,Marriage,comfort,0,0,1
x4861x,Marriage,emotional,1,1,1
x4861x,Marriage,superseded,0,0,1
x4861x,Marriage,court,0,1,0
x4861x,Marriage,courting,0,0,1
x4861x,Marriage,individual,0,1,0
x4861x,Marriage,couple,1,1,1
x4861x,Marriage,partnership,0,0,1
x4861x,Marriage,hearts,0,0,1
x4861x,Marriage,covenant,1,1,1
x4861x,Marriage,married,1,1,1
x4861x,Marriage,witnessed,0,1,0
x4861x,Marriage,proper,1,0,0
x4861x,Marriage,provision,0,0,1
x4861x,Marriage,office,1,0,0
x4861x,Marriage,conquest,0,0,1
x4861x,Marriage,registry,1,1,1
x4861x,Marriage,formed,1,1,1
x4861x,Marriage,binding,1,1,1
x4861x,Marriage,differences,0,0,1
x4861x,Marriage,personal,0,0,1
x7248x,Crime,itinerant,1,1,1
x7248x,Crime,died,1,1,1
x7248x,Crime,british,0,0,1
x7248x,Crime,belfast,1,1,1
x7248x,Crime,replied,0,0,1
x7248x,Crime,doctor,0,0,1
x7248x,Crime,evidence,0,0,1
x7248x,Crime,trial,1,1,1
x7248x,Crime,ordered,1,1,1
x7248x,Crime,continue,0,0,1
x7248x,Crime,witnessed,0,0,1
x7248x,Crime,policeman,0,0,1
x7248x,Crime,wrong,0,0,1
x7248x,Crime,driver,1,1,1
x7248x,Crime,defence,0,0,1
x7248x,Crime,events,1,1,1
x7248x,Crime,appear,1,0,0
x7248x,Crime,blow,0,0,1
x7248x,Crime,court,1,1,1
x7248x,Crime,teenage,1,1,1
x7248x,Crime,morning,0,0,1
x7248x,Crime,attack,1,0,0
x7248x,Crime,believed,0,0,1
x7248x,Crime,road,1,0,0
x7248x,Money,settled,0,0,1
x7248x,Money,london,1,1,1
x7248x,Money,lead,0,0,1
x7248x,Money,foreign,0,0,1
x7248x,Money,selling,1,0,0
x7248x,Money,raise,0,0,1
x7248x,Money,services,0,1,0
x7248x,Money,sterling,0,0,1
x7248x,Money,market,1,1,1
x7248x,Money,note,0,0,1
x7248x,Money,uncertainty,1,1,1
x7248x,Money,funds,1,1,1
x7248x,Money,amounts,1,1,1
x7248x,Money,target,1,1,1
x7248x,Money,component,0,0,1
x7248x,Money,operational,1,0,0
x7248x,Money,broadly,0,1,0
x7248x,Money,savings,0,0,1
x7248x,Money,banks,1,1,1
x7248x,Money,restore,1,1,1
x7248x,Money,obtaining,0,0,1
x7248x,Money,banker,1,0,0
x7248x,Money,debt,0,1,0
x7248x,Money,association,1,1,1
x2922x,Crime,believed,0,0,1
x2922x,Crime,belfast,1,0,0
x2922x,Crime,british,0,0,1
x2922x,Crime,doctor,0,0,1
x2922x,Crime,road,1,1,1
x2922x,Crime,blow,0,0,1
x2922x,Crime,events,1,0,0
x2922x,Crime,driver,1,1,1
x2922x,Crime,attack,1,1,1
x2922x,Crime,evidence,0,1,0
x2922x,Crime,replied,0,0,1
x2922x,Crime,teenage,1,1,1
x2922x,Crime,appear,1,1,1
x2922x,Crime,ordered,1,0,0
x2922x,Crime,witnessed,0,1,0
x2922x,Crime,policeman,0,0,1
x2922x,Crime,court,1,0,0
x2922x,Crime,morning,0,0,1
x2922x,Crime,trial,1,1,1
x2922x,Crime,continue,0,1,0
x2922x,Crime,died,1,1,1
x2922x,Crime,defence,0,1,0
x2922x,Crime,wrong,0,0,1
x2922x,Crime,itinerant,1,1,1
x2922x,Marriage,office,1,0,0
x2922x,Marriage,courting,0,1,0
x2922x,Marriage,formally,1,1,1
x2922x,Marriage,fortune,1,0,0
x2922x,Marriage,hearts,0,0,1
x2922x,Marriage,binding,1,1,1
x2922x,Marriage,emotional,1,0,0
x2922x,Marriage,provision,0,1,0
x2922x,Marriage,conquest,0,0,1
x2922x,Marriage,witnessed,0,1,0
x2922x,Marriage,registry,1,1,1
x2922x,Marriage,differences,0,1,0
x2922x,Marriage,proper,1,1,1
x2922x,Marriage,covenant,1,1,1
x2922x,Marriage,unconscious,1,0,0
x2922x,Marriage,superseded,0,1,0
x2922x,Marriage,formed,1,1,1
x2922x,Marriage,comfort,0,0,1
x2922x,Marriage,personal,0,1,0
x2922x,Marriage,court,0,0,1
x2922x,Marriage,partnership,0,1,0
x2922x,Marriage,couple,1,1,1
x2922x,Marriage,married,1,1,1
x2922x,Marriage,individual,0,1,0
x2922x,Rugby,kicked,1,1,1
x2922x,Rugby,changed,1,1,1
x2922x,Rugby,drove,0,0,1
x2922x,Rugby,win,1,1,1
x2922x,Rugby,parity,0,0,1
x2922x,Rugby,yards,0,0,1
x2922x,Rugby,handled,1,0,0
x2922x,Rugby,club,0,1,0
x2922x,Rugby,cover,0,1,0
x2922x,Rugby,scoring,0,1,0
x2922x,Rugby,disarray,1,1,1
x2922x,Rugby,metres,1,0,0
x2922x,Rugby,abundance,1,1,1
x2922x,Rugby,penalties,1,1,1
x2922x,Rugby,penalty,1,1,1
x2922x,Rugby,offside,0,0,1
x2922x,Rugby,ensuing,0,1,0
x2922x,Rugby,score,1,1,1
x2922x,Rugby,defeat,0,1,0
x2922x,Rugby,landing,1,0,0
x2922x,Rugby,wide,0,0,1
x2922x,Rugby,detached,0,0,1
x2922x,Rugby,punt,0,0,1
x2922x,Rugby,indebted,1,1,1
x2922x,Hepatitis,handled,0,1,0
x2922x,Hepatitis,hazards,0,0,1
x2922x,Hepatitis,death,1,1,1
x2922x,Hepatitis,wastes,0,0,1
x2922x,Hepatitis,exposed,0,1,0
x2922x,Hepatitis,cell,1,1,1
x2922x,Hepatitis,injuries,0,0,1
x2922x,Hepatitis,prevalence,1,1,1
x2922x,Hepatitis,cleanliness,0,0,1
x2922x,Hepatitis,aids,1,0,0
x2922x,Hepatitis,causes,1,1,1
x2922x,Hepatitis,prevent,1,0,0
x2922x,Hepatitis,affecting,1,1,1
x2922x,Hepatitis,hiv,1,0,0
x2922x,Hepatitis,wear,0,0,1
x2922x,Hepatitis,exposure,0,1,0
x2922x,Hepatitis,carriers,1,1,1
x2922x,Hepatitis,chronic,1,1,1
x2922x,Hepatitis,worldwide,1,1,1
x2922x,Hepatitis,safer,0,0,1
x2922x,Hepatitis,die,1,1,1
x2922x,Hepatitis,incidents,0,0,1
x2922x,Hepatitis,care,0,1,0
x2922x,Hepatitis,statement,0,0,1
x2922x,Money,banker,1,0,0
x2922x,Money,target,1,0,0
x2922x,Money,london,1,1,1
x2922x,Money,raise,0,0,1
x2922x,Money,broadly,0,0,1
x2922x,Money,services,0,1,0
x2922x,Money,settled,0,0,1
x2922x,Money,restore,1,0,0
x2922x,Money,banks,1,1,1
x2922x,Money,lead,0,0,1
x2922x,Money,uncertainty,1,0,0
x2922x,Money,funds,1,1,1
x2922x,Money,sterling,0,1,0
x2922x,Money,component,0,0,1
x2922x,Money,foreign,0,1,0
x2922x,Money,operational,1,0,0
x2922x,Money,association,1,1,1
x2922x,Money,savings,0,0,1
x2922x,Money,note,0,1,0
x2922x,Money,debt,0,0,1
x2922x,Money,obtaining,0,0,1
x2922x,Money,amounts,1,1,1
x2922x,Money,selling,1,0,0
x2922x,Money,market,1,1,1
x1300x,Money,target,1,0,0
x1300x,Money,broadly,0,0,1
x1300x,Money,component,0,0,1
x1300x,Money,sterling,0,0,1
x1300x,Money,restore,1,1,1
x1300x,Money,services,0,1,0
x1300x,Money,london,1,1,1
x1300x,Money,amounts,1,1,1
x1300x,Money,selling,1,1,1
x1300x,Money,foreign,0,0,1
x1300x,Money,lead,0,1,0
x1300x,Money,savings,0,0,1
x1300x,Money,note,0,0,1
x1300x,Money,raise,0,1,0
x1300x,Money,funds,1,1,1
x1300x,Money,debt,0,1,0
x1300x,Money,association,1,0,0
x1300x,Money,uncertainty,1,0,0
x1300x,Money,market,1,1,1
x1300x,Money,settled,0,1,0
x1300x,Money,banker,1,0,0
x1300x,Money,obtaining,0,1,0
x1300x,Money,banks,1,1,1
x1300x,Money,operational,1,1,1
x1300x,Marriage,binding,1,1,1
x1300x,Marriage,differences,0,1,0
x1300x,Marriage,proper,1,1,1
x1300x,Marriage,personal,0,0,1
x1300x,Marriage,covenant,1,1,1
x1300x,Marriage,superseded,0,0,1
x1300x,Marriage,registry,1,1,1
x1300x,Marriage,conquest,0,0,1
x1300x,Marriage,court,0,0,1
x1300x,Marriage,individual,0,0,1
x1300x,Marriage,emotional,1,1,1
x1300x,Marriage,formally,1,1,1
x1300x,Marriage,unconscious,1,0,0
x1300x,Marriage,courting,0,0,1
x1300x,Marriage,provision,0,1,0
x1300x,Marriage,formed,1,1,1
x1300x,Marriage,hearts,0,0,1
x1300x,Marriage,partnership,0,1,0
x1300x,Marriage,office,1,0,0
x1300x,Marriage,couple,1,0,0
x1300x,Marriage,married,1,1,1
x1300x,Marriage,fortune,1,0,0
x1300x,Marriage,witnessed,0,0,1
x1300x,Marriage,comfort,0,0,1
x1300x,Hepatitis,injuries,0,0,1
x1300x,Hepatitis,handled,0,1,0
x1300x,Hepatitis,affecting,1,1,1
x1300x,Hepatitis,cell,1,1,1
x1300x,Hepatitis,cleanliness,0,0,1
x1300x,Hepatitis,exposure,0,1,0
x1300x,Hepatitis,wastes,0,0,1
x1300x,Hepatitis,carriers,1,1,1
x1300x,Hepatitis,die,1,1,1
x1300x,Hepatitis,wear,0,0,1
x1300x,Hepatitis,care,0,1,0
x1300x,Hepatitis,chronic,1,1,1
x1300x,Hepatitis,prevent,1,0,0
x1300x,Hepatitis,worldwide,1,1,1
x1300x,Hepatitis,incidents,0,1,0
x1300x,Hepatitis,hiv,1,1,1
x1300x,Hepatitis,statement,0,0,1
x1300x,Hepatitis,prevalence,1,1,1
x1300x,Hepatitis,exposed,0,1,0
x1300x,Hepatitis,aids,1,1,1
x1300x,Hepatitis,causes,1,1,1
x1300x,Hepatitis,hazards,0,0,1
x1300x,Hepatitis,safer,0,0,1
x1300x,Hepatitis,death,1,1,1
x7505x,Marriage,married,1,1,1
x7505x,Marriage,formed,1,1,1
x7505x,Marriage,fortune,1,0,0
x7505x,Marriage,proper,1,0,0
x7505x,Marriage,differences,0,0,1
x7505x,Marriage,personal,0,0,1
x7505x,Marriage,registry,1,1,1
x7505x,Marriage,superseded,0,0,1
x7505x,Marriage,courting,0,0,1
x7505x,Marriage,unconscious,1,1,1
x7505x,Marriage,covenant,1,1,1
x7505x,Marriage,conquest,0,0,1
x7505x,Marriage,provision,0,1,0
x7505x,Marriage,formally,1,1,1
x7505x,Marriage,emotional,1,1,1
x7505x,Marriage,comfort,0,0,1
x7505x,Marriage,couple,1,1,1
x7505x,Marriage,hearts,0,0,1
x7505x,Marriage,individual,0,0,1
x7505x,Marriage,court,0,0,1
x7505x,Marriage,binding,1,1,1
x7505x,Marriage,office,1,1,1
x7505x,Marriage,partnership,0,0,1
x7505x,Marriage,witnessed,0,0,1
x7505x,Hepatitis,prevalence,1,1,1
x7505x,Hepatitis,care,0,0,1
x7505x,Hepatitis,prevent,1,0,0
x7505x,Hepatitis,worldwide,1,1,1
x7505x,Hepatitis,death,1,1,1
x7505x,Hepatitis,carriers,1,1,1
x7505x,Hepatitis,die,1,0,0
x7505x,Hepatitis,cleanliness,0,0,1
x7505x,Hepatitis,cell,1,0,0
x7505x,Hepatitis,hiv,1,1,1
x7505x,Hepatitis,hazards,0,1,0
x7505x,Hepatitis,statement,0,0,1
x7505x,Hepatitis,wastes,0,0,1
x7505x,Hepatitis,exposed,0,1,0
x7505x,Hepatitis,incidents,0,0,1
x7505x,Hepatitis,safer,0,0,1
x7505x,Hepatitis,handled,0,0,1
x7505x,Hepatitis,wear,0,0,1
x7505x,Hepatitis,affecting,1,1,1
x7505x,Hepatitis,aids,1,1,1
x7505x,Hepatitis,chronic,1,1,1
x7505x,Hepatitis,injuries,0,1,0
x7505x,Hepatitis,exposure,0,1,0
x7505x,Hepatitis,causes,1,0,0
x7505x,Rugby,penalty,1,1,1
x7505x,Rugby,ensuing,0,0,1
x7505x,Rugby,drove,0,0,1
x7505x,Rugby,scoring,0,1,0
x7505x,Rugby,abundance,1,1,1
x7505x,Rugby,handled,1,1,1
x7505x,Rugby,indebted,1,0,0
x7505x,Rugby,wide,0,0,1
x7505x,Rugby,penalties,1,1,1
x7505x,Rugby,yards,0,0,1
x7505x,Rugby,cover,0,1,0
x7505x,Rugby,landing,1,0,0
x7505x,Rugby,parity,0,0,1
x7505x,Rugby,changed,1,0,0
x7505x,Rugby,disarray,1,1,1
x7505x,Rugby,defeat,0,0,1
x7505x,Rugby,metres,1,1,1
x7505x,Rugby,punt,0,0,1
x7505x,Rugby,score,1,1,1
x7505x,Rugby,detached,0,0,1
x7505x,Rugby,win,1,0,0
x7505x,Rugby,club,0,1,0
x7505x,Rugby,kicked,1,1,1
x7505x,Rugby,offside,0,0,1
x8871x,Rugby,changed,1,1,1
x8871x,Rugby,scoring,0,1,0
x8871x,Rugby,parity,0,0,1
x8871x,Rugby,landing,1,1,1
x8871x,Rugby,score,1,1,1
x8871x,Rugby,ensuing,0,1,0
x8871x,Rugby,kicked,1,1,1
x8871x,Rugby,penalty,1,0,0
x8871x,Rugby,punt,0,0,1
x8871x,Rugby,penalties,1,1,1
x8871x,Rugby,metres,1,1,1
x8871x,Rugby,disarray,1,1,1
x8871x,Rugby,cover,0,0,1
x8871x,Rugby,yards,0,1,0
x8871x,Rugby,drove,0,1,0
x8871x,Rugby,defeat,0,1,0
x8871x,Rugby,abundance,1,0,0
x8871x,Rugby,club,0,1,0
x8871x,Rugby,indebted,1,1,1
x8871x,Rugby,offside,0,0,1
x8871x,Rugby,win,1,1,1
x8871x,Rugby,handled,1,1,1
x8871x,Rugby,wide,0,1,0
x8871x,Rugby,detached,0,1,0
x8871x,Money,operational,1,1,1
x8871x,Money,selling,1,1,1
x8871x,Money,settled,0,1,0
x8871x,Money,london,1,1,1
x8871x,Money,banker,1,1,1
x8871x,Money,association,1,1,1
x8871x,Money,lead,0,1,0
x8871x,Money,banks,1,1,1
x8871x,Money,obtaining,0,1,0
x8871x,Money,component,0,1,0
x8871x,Money,services,0,1,0
x8871x,Money,target,1,1,1
x8871x,Money,amounts,1,1,1
x8871x,Money,debt,0,1,0
x8871x,Money,savings,0,1,0
x8871x,Money,market,1,1,1
x8871x,Money,sterling,0,1,0
x8871x,Money,note,0,1,0
x8871x,Money,funds,1,1,1
x8871x,Money,uncertainty,1,1,1
x8871x,Money,raise,0,1,0
x8871x,Money,foreign,0,1,0
x8871x,Money,broadly,0,0,1
x8871x,Money,restore,1,1,1
x8871x,Hepatitis,prevent,1,1,1
x8871x,Hepatitis,death,1,1,1
x8871x,Hepatitis,exposure,0,1,0
x8871x,Hepatitis,safer,0,0,1
x8871x,Hepatitis,hiv,1,1,1
x8871x,Hepatitis,statement,0,0,1
x8871x,Hepatitis,prevalence,1,1,1
x8871x,Hepatitis,hazards,0,0,1
x8871x,Hepatitis,cell,1,1,1
x8871x,Hepatitis,causes,1,1,1
x8871x,Hepatitis,injuries,0,0,1
x8871x,Hepatitis,die,1,1,1
x8871x,Hepatitis,exposed,0,1,0
x8871x,Hepatitis,affecting,1,1,1
x8871x,Hepatitis,aids,1,1,1
x8871x,Hepatitis,care,0,1,0
x8871x,Hepatitis,handled,0,1,0
x8871x,Hepatitis,wear,0,0,1
x8871x,Hepatitis,cleanliness,0,0,1
x8871x,Hepatitis,chronic,1,1,1
x8871x,Hepatitis,wastes,0,0,1
x8871x,Hepatitis,incidents,0,1,0
x8871x,Hepatitis,carriers,1,1,1
x8871x,Hepatitis,worldwide,1,1,1
x8871x,Crime,driver,1,1,1
x8871x,Crime,trial,1,1,1
x8871x,Crime,died,1,1,1
x8871x,Crime,replied,0,0,1
x8871x,Crime,policeman,0,1,0
x8871x,Crime,believed,0,0,1
x8871x,Crime,evidence,0,1,0
x8871x,Crime,appear,1,1,1
x8871x,Crime,itinerant,1,0,0
x8871x,Crime,defence,0,1,0
x8871x,Crime,british,0,0,1
x8871x,Crime,continue,0,0,1
x8871x,Crime,doctor,0,0,1
x8871x,Crime,court,1,1,1
x8871x,Crime,attack,1,1,1
x8871x,Crime,road,1,1,1
x8871x,Crime,blow,0,0,1
x8871x,Crime,ordered,1,1,1
x8871x,Crime,witnessed,0,1,0
x8871x,Crime,events,1,1,1
x8871x,Crime,teenage,1,1,1
x8871x,Crime,belfast,1,1,1
x8871x,Crime,wrong,0,0,1
x8871x,Crime,morning,0,0,1
x8871x,Marriage,proper,1,1,1
x8871x,Marriage,office,1,1,1
x8871x,Marriage,fortune,1,1,1
x8871x,Marriage,differences,0,1,0
x8871x,Marriage,comfort,0,0,1
x8871x,Marriage,married,1,1,1
x8871x,Marriage,emotional,1,1,1
x8871x,Marriage,formally,1,1,1
x8871x,Marriage,registry,1,1,1
x8871x,Marriage,hearts,0,1,0
x8871x,Marriage,covenant,1,0,0
x8871x,Marriage,provision,0,0,1
x8871x,Marriage,court,0,1,0
x8871x,Marriage,binding,1,1,1
x8871x,Marriage,personal,0,1,0
x8871x,Marriage,witnessed,0,1,0
x8871x,Marriage,superseded,0,0,1
x8871x,Marriage,individual,0,1,0
x8871x,Marriage,unconscious,1,0,0
x8871x,Marriage,courting,0,0,1
x8871x,Marriage,partnership,0,1,0
x8871x,Marriage,formed,1,1,1
x8871x,Marriage,conquest,0,0,1
x8871x,Marriage,couple,1,1,1
x8834x,Crime,replied,0,0,1
x8834x,Crime,driver,1,1,1
x8834x,Crime,believed,0,0,1
x8834x,Crime,road,1,1,1
x8834x,Crime,wrong,0,0,1
x8834x,Crime,appear,1,0,0
x8834x,Crime,itinerant,1,1,1
x8834x,Crime,teenage,1,1,1
x8834x,Crime,events,1,0,0
x8834x,Crime,court,1,1,1
x8834x,Crime,trial,1,1,1
x8834x,Crime,attack,1,1,1
x8834x,Crime,blow,0,1,0
x8834x,Crime,ordered,1,0,0
x8834x,Crime,defence,0,0,1
x8834x,Crime,british,0,1,0
x8834x,Crime,died,1,1,1
x8834x,Crime,morning,0,0,1
x8834x,Crime,evidence,0,1,0
x8834x,Crime,belfast,1,1,1
x8834x,Crime,policeman,0,0,1
x8834x,Crime,doctor,0,0,1
x8834x,Crime,witnessed,0,1,0
x8834x,Crime,continue,0,0,1
x8834x,Marriage,witnessed,0,0,1
x8834x,Marriage,binding,1,1,1
x8834x,Marriage,fortune,1,1,1
x8834x,Marriage,formally,1,1,1
x8834x,Marriage,registry,1,1,1
x8834x,Marriage,provision,0,0,1
x8834x,Marriage,personal,0,1,0
x8834x,Marriage,individual,0,1,0
x8834x,Marriage,courting,0,0,1
x8834x,Marriage,court,0,0,1
x8834x,Marriage,conquest,0,0,1
x8834x,Marriage,hearts,0,0,1
x8834x,Marriage,formed,1,1,1
x8834x,Marriage,comfort,0,0,1
x8834x,Marriage,married,1,1,1
x8834x,Marriage,superseded,0,0,1
x8834x,Marriage,proper,1,0,0
x8834x,Marriage,covenant,1,1,1
x8834x,Marriage,office,1,0,0
x8834x,Marriage,partnership,0,0,1
x8834x,Marriage,unconscious,1,1,1
x8834x,Marriage,couple,1,1,1
x8834x,Marriage,emotional,1,1,1
x8834x,Marriage,differences,0,1,0
x8834x,Rugby,scoring,0,1,0
x8834x,Rugby,abundance,1,0,0
x8834x,Rugby,handled,1,1,1
x8834x,Rugby,win,1,1,1
x8834x,Rugby,yards,0,1,0
x8834x,Rugby,offside,0,1,0
x8834x,Rugby,wide,0,1,0
x8834x,Rugby,detached,0,0,1
x8834x,Rugby,indebted,1,0,0
